2	Padam paru singatamilan ana 0:09  la enna pa Hindi la potu irukinga .... Idu enna da koduma
1	வாழ்த்துக்கள் எனது சார்பில் எங்கள் கிராமத்தில் இருந்து 600 நபர்களை நான் அழைத்து செல்வேன். விரைவில் தேதியை அறிவிக்க வேண்டும். இப்படிக்கு,நான் தனி ஒருவன் இராமசாமி சேலம் மாவட்டம்.
1	Waiting  king of BGM  U1 Yuvan Shankar Raja
3	Heroவ பாக்க  lighta சசிகுமார் மாதிரி இருக்கு.. யாருகாசும் அப்படி தோணுச்சு நா ஓரு like போடுங்க !!!
2	Semma mokka teaser padam la vodadhu
1	அருமை சூப்பர் சகோ திருநெல்வேலி மாவட்டம் பாசுபொன் முப்பிடாதி வாழ்த்துக்கள் நண்பா
1	FIRST DAY FIRST SHOW (FDFS)  ANYONE?
1	பொண்ண பெத்தவனுக்கு தாண்டா அந்த வலி தெரியும்.  எவனாவது எங்க வீட்டு பொண்ணுங்க  மேல கை வச்சீங்க  எங்க குலசாமி மாவீரன் காடுவெட்டியார் குரு  சொன்ன மாரி எவனா இருந்தாலும் வெட்டுவோம்.இந்த படத்துக்கு எவனாவது பிரச்சனை பண்ணி பாருங்கடா, ஓத்தா எல்லா சத்ரிய சாதி காரனும்   கெளம்புவோம்.       -ஆலத்திப்பள்ளம் வன்னியர் சங்கம், அரியலூர் மாவட்டம்.    படம் வெற்றி உறுதி
0	Your saviour is someone s killer
1	திரை உலக வரலாற்றில்  ஓர் சிறந்த படம்   என்று இந்த உலகமே   பாராட்டும்  திரைகாவியமாக வளர. வாழ்த்துக்கள்
4	Aniruthu & Yogi B fans Hit like 🤘
1	Adchi odra adha odra adha odra adha🤣🤣🤣vaera lvl poa
1	Draupathi padam vetri adaya pandaram jaathi sarbaga valthukal...
1	Paka thana pora intha kali oda  atatha
1	Batman ,Krish ,Atharva nadicha oru Padam..
2	Yeven enna panraano illiyo     namma correct porom.  Aama en pear Dhanush
4	inga kodutha sweet saapttu andha pakkam poanaen araliya arachi kodukkuraanunga.. yammaadi dei siva aendaa indha kola veri
0	tik tok se kon aya hai
1	சூர்யா அண்ணன் என்றும்   கெத்து இசை  வேற லெவல்
1	Super super Super
1	Nice but velioorre veleoore..... Madhem padam adekeringgeley pa..... So.... More nicer just heroine.... Verey pudha nalla erekkem doesnt suit for suriya... He deserves more better ie devi priya....
1	yaarlam bigil trailer pakkama indha trailer pakiriga
1	Veri konda parvai,,  therika vidalam thalafans
3	Bro vera level sema mass uh erukum pola sikiram release pannuvanga trailer vera level  Congratulations comali team
1	Super trailer think u mani ratnam sir
3	Bilaaaaaa laa malaysia nk buat pilem kuaiti mcm niiii
1	This is true... Semma mass vikram...... 🤙🤙🤙🤙
1	Suriya sir..sema mass. Varthaiya ila...intha year engaluku best sir.Ngk.kaapaan.sema. Mass
1	Nuvvu super anna suriya Bhai love you
1	G PADAM VARUMA......FORM FIRST U SAYING VARU
3	One day 700k+ likes varanum... Kill the like button
3	Waiting for 500k likes, 10M views... Innum 2days la vanthurumnu nenaikkuren
1	Jipsy matri  puthusa try panunga jeva Sir. Ithelam 2020 la  velaiku aahathu
3	Romba Naal kazhichi adhiradi suriya paakalam pola..!
4	Adadadadaaaaaaa ennaya idhu aayutha ezhathyu mavnam peasiyathe 2duthuyu sertha mari iruke
3	Dai neenga la loose mari caste language nu sanda pottu irukurapo Namma ellarum Indians nu oru jawan border la ninutu irukanga da sethuturuka da dai innum ah da neenga thirunthula grow up da we all are Indians
1	Vivegam trailer #491k da just 4 week
1	4 days #2 trending  Mass of thalaaaaaaaaaaaaaaa  No one can touch the thala feet
1	Ippo Online la trailer pakka vanthavanga irukkinga (1:52 am)  Reason for Thala
2	Siva sir viswasatha next pongal 2020 la release pannunga. Thalaivar sema gandla irrukaru
1	ஆறுநாட்டு வெள்ளாளர் சமூகம் சார்பாக திரைப்படம் மாபெரும் வெற்றிகளை குவிக்க எனது வாழ்த்துக்கள்
1	Sports + pei pudhusa edhavadhu edungappa
1	i am waiting for theriiiiiiiiii movie.............
3	Ambedkar jaadhi venam madham venanu sonnaru, nalla padichu munnera sonnaru. Indha naainga first point ah mattum yeduthukutu rendavdhu point ah vittutu pengala yepdi kavukardhunu class ku poi kathukuranunga. Thirruttu naingala Ambedkar irundhurndha ungala pathu dhinam dhinam varundhirpaaru. Neengala yenna karumam da.
1	Surya anne..enthe varesho ningetha mass anne..india maddo elle malaysia le engge urelle semme fans ungeleke anne...i am big fan surya anne..i really like u ....engelodde support epevo ungeleke ereko qnne...all the best and god bless u anne
1	Enada vivegam la coffee solu  nu solra mathri sweet sapda porom  nu cooola solraru thalaivaru!
1	இது படம் அல்ல,,  பெண்களுக்கான பாடம்,,,  படம் வெற்றி பெற வாழ்த்துக்கள்
1	Mass pa STR VERA LEVAL LA IRUKKAR
1	மாவீரன் காடுவெட்டியாரின் நல்லாசியோடு திரௌபதி திரைப்படம்  மாபெரும் வெற்றி பெற வாழ்த்துக்கள்
2	Tamil fans opinion nodana anta open madidre nive comment madidralro
4	உங்கள் மண தையரித்திற்கும் ஒரு வீர வணக்கம். உண்மைய சொன்னா சில இடஞ்சல்கள் வரும் . அதை பற்றி கவலை படமால் இதை போல கிருஸ்த்துவ மிஷனரிகள் செய்யும் அயோக்கிய தனத்தை உலகிற்கு வெளிக்காட்டவும்
3	Surya sir fans hit like minimum 300 k
1	Thala performance  @01.18 vera level perfo !!!!
1	Thalaivaa  thaivame  pinnittinga  thalaivaa  unkalukku  kodi  muuhthangal  thalaivaa
2	இப்படி மாத்தி மாத்தி படம் எடுத்து பெரிய போர் உருவாயிரும் போல ஒற்றுமை இனிமேல் தமிழ் நாட்டில் கஷ்டம் தான்
2	Yogi babu hair style nalla illa
1	Can't wait to see Feeling #Thalapathy64....Lokesh uuu Nee vaaya vaaya.....Ithey fire oda vaa....
3	bro nadaha kadhal na enna konjam sollunga puriyala
3	Any sk fans seeing like here 🥰🥰🥰
1	Pink ki remake h ye to
3	Dislike pottavan pathi Peru director ranjith veriyana erupan
0	U kena tunggu lama lagi utk tau saya
2	Ajith ah thavira yellarum arasiyalukku varanga ,Makkala vida CM candidate than athigama irupanga pola
2	Voice seekrama varuthu aprama thaan lips movement varuthu
1	Trailer... வேற லெவல்...  பல நாடக காதலின் உண்மை முகத்தை தோலுரிக்கும் காவியம், பலருக்கு செருப்பை சாணியில் முக்கி அடிக்க காத்திருக்கிறது....   First day first show Conform....
4	Trailer la mass ah dha iruku Ana BGM ketta dha engeyo Iman music la ketta Mari iruku...
1	super super super super super super super movie i love you vijay
3	Jocker movie gnabagam vanthavangalam like pannuga
4	Ippadiye jathiya piriyiringaleda tamilana onna serave mattingala da
3	Enada ore night dan pola...... Padam
1	Thalaivar dhanush anna
1	தென்காசி வன்னியர் சங்கம் சார்பாக வெள்ளி விழா காண வாழ்த்துக்கள்...
1	Old surya is back marana mass pakka hit
3	தலைவா............ சாதி கல்வி முறை ஓதுக்கீடு... அரசு துறையில் ஓதுக்கீடு.. சாதி மானியம் .. என பல காலமாக பல சலுகைகளைகொடுத்து... இளைஞர்களை பிரித்து வைத்துள்ளார்கள்.....   திறமை உள்ளவனுக்கு அரசு வேலை கிடைத்தால் தானே.... கல்வி க்கு பெருமை.....    அதிக மதிப்பெண் எடுத்தவனை விட குறைவாக மதிப்பெண் எடுத்தவனுக்கு அரசு வேலை...   எப்படி னு கேட்டால் சாதி ஓதுக்கீடு   சாதி யா  அரசு வேலை செய்ய போகிறதூ🤬🤬   ஆனால் சாதி அடிப்படையில் அரசு போட்டி தேர்வில் இட ஒதுக்கீடுகொடுப்பது போல் பல இடங்களில் சாதி வெறியினை மறைமுகமாக தூண்டி விடுகிறார்கள்.....
1	Trailer la ya climax semaya irukku..
1	Oooooooottttttt aaaa marana waiting ayan 2 coming back
1	I love thalaivaaaaa Semma marana verar level thalaivaaaaaaaaa
1	இக்காலத்துக்கு தேவைப்படும் படம்...  இது போன்ற படம் எடுக்க நிச்சயம் துணிச்சல் வேண்டும்....  வெற்றிபெற வாழ்த்துக்கள்....
1	Enna panna poram... Sweet sapda porom
4	இளையராஜா சொந்தமா ம்யூசிக் போட்டிருக்கார். இதுக்கு முன்ன இந்த ம்யூசிக்கை கேட்டதே இல்ல
1	It is a quite brilliant trailer
3	13 million views,264 k likes,74 k subscribe,16 k comment
1	திண்டிவனம் தொகுதி படையாச்சி வீரவன்னியர்  டைரக்டர் எங்கள் ஊர் பகுதியை சார்ந்தவர் Endiur g.Mohan
1	திரைப்படம் வெற்றி பெற வன்னிய நண்பர்கள் சார்பாக வாழ்த்துக்கள்
1	Technology nu sollidu ஏண்டா epadi காசா waste pandringa
1	Last scene semma kalaiiiii vera level.
1	semma dialogue + semma action + semma scene + = Merasal Agitte
1	TO HATERS sathyama solren, adichu underwearoda oda vituruven, maanam pona thirumba varadhu paathuko
2	தரமான சம்பவம் இந்த படத்துக்கு எல்லொரும் ஆதரவும் வேண்டும்
1	ஸ்ரீவில்லிபுத்தூர்  முக்குலத்து  தேவர்   இனம் சார்பாக  இப்படம்  ஆமோக வெற்றி  பட  வாழ்த்துகிறோம்
2	Ivanuku kannu open la irundhale Acting🤔🤔 varradhu idhula kanna mudittu enna panna porrano 🤫🤫🤪
1	vijay sethupathy face pathaale smile pananum pola irukku pa
4	1:56 watch in 0.25× majic oh akshay kumar
4	கீழ் ஜாதி காரனுங்க இதைப் பார்த்து பொங்கி வருவானுங்க எத்தனை கீழ்சாதி நாய்ங்க மேல்ஜாதி கர பொண்ணுங்கள ஏமாற்றி இருப்பார்கள் கீழ் சாதிக்காரன் நாய்களுக்கு  திரெளபதி செருப்படி படம்
1	Marana waiting Thala  Super Thala  mass Thala
0	Ish ke samne zero( 0 )he
2	Teaser ku sponsor. Romba overaa panringa pa
1	Omg ......kannkana looks like absolutely amma
1	Thalaiva theri Thalaiva    Varum paar 🤩
1	Vetrimaran and gv prakash verithanam
1	48 HOURS LA 2 MILLION LIKES VARUMA VARATHA ? VARUM NU SOLRAVANGA AGREE ??
0	U kena tunggu lebih lama lagi  untuk tahu saya   Kita sedang menunggu untuk CHiYaN
1	100k likes smase thala fans 🤘
4	TAmbi padam part 5 varaikkum rajini arasiyaliukkyu vara maattaar . Yenda koma patient ah kolappureenga. Orey kustamappa sorry kastamappa.
1	Thamizhargalin Perumai verithanam at it peaks
1	gooosebumpssssss ... neruppudaaaaa thalaaaaaaaaaaaaaaaaaaa ne va Thala marana massss uh irku ....repeat mode Thala
1	Gethu gethu gethu gethu gethu yuvan
2	Dai kurutu thayoli magangala andha sprite ad da podathenga da muntta kuthiyangala   gotha kadupu maira iruku
1	superb...!!!!@..0:10... vijay semma smart...anyayathuku azaga irukinga Anna.... love u
1	Theriiii  starting level directors ellarum vera level la seyuranka
1	1m like come fast thala fans like here
1	STR  makkal Selvan Ar Rahman .
3	Daily wake up aanathum paakkuravanga like podunga
4	Enna da inuma 470k va thandala
1	Nellai chiyaan Vikram veriyargal Vara level Thalaiva chiyaan Vikram பக்கா மாஸ் கோல மாஸ் I am writing Your movie
4	Petta!!    ....... Rocking.....  500k likes...  Agree???
1	ithanda surya anna..love u surya anna..
4	Pakka mass package semma bgm again hit like agni nachathiram.....semma Mani sir
4	படம் பாத்துட்டு ட்ரைலர் பாக்குறவங்க ஒரு லைக் 🤗
1	singam again and again...  w8Ing unlimitted....
1	Correct sir,sirappana tharamana sambavum neangalum inimele tha pakka porenga.viswasam
1	Chiyaan Vikram sir HOLLYWOODla nadikka veendiya Aalu
2	Jadhi ya thooki koodhila podunga da . .
1	enna daw ethuku mattum  oluga likes views varuthu mersal song teaser Ku ipde varala yyy 🤔
1	சிவகங்கை மாவட்டம் யாதவர் சார்பாக படம் வெற்றி பெற நல்வாழ்த்துக்கள்
1	Hollywood padam paakaravaga endha padadha impress pannadhu ninaikukiraen
4	I'm from Karnataka big fan of thala
2	Tharamana trailer... இனி எவனாவது அடங்க மறு அத்து மிறு சென்னா வெட்டு தான்டா....
3	Sooper star idhula rombo ஒல்லியா ah irrugaru
1	Dipawali special kaithi than. You
1	Once again rip to jaya  ji
4	அங்க இருந்து ஆதரவு.... இங்க இருந்து ஆதரவு.... இப்படி மொத்த பயலும் சேர்ந்து ஒருத்தன எதிர்த்தா.. அவன் எவ்ளோ கெத்து.....?????
1	Vara vara ks Ravi Kumar villa thanam vera leval la poittu irukku
1	Thalaivaaaaaaaaaaaa ........Namaku thevayaadha nama dhan adichi pudunganum thalaivaaaaaaaa verithanammmmm🤩🤩🥰
1	Defanatly blackbaster vjs anna sk fans
4	Enna Da Hindi a paarthu trailer I kooda copy adichi irukaanunga
1	1:04, 1:23, 1:42, 1:55, 2:14  Semma
1	Who r waiting trailer in kannada any kannadiga hit like.......jai karnataka,tamil nadu
1	முகநூல் பிரபலம் உலக பிரபலம் மற்றும் உம்மாபாய்ஸ் CEO தோழர் வெஷை சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்
1	Trailer vera level chiyaan vikram anna fans hit
1	Thalaivaaa love you so much surya
3	Kv anand,Harris jayaraj,suriya deadly combo #ayan #maatran
1	Trailer eppa arambikkumnu wait panninen. Aana adhukkulla mudinju pochu. It's same like teaser.
1	20 Peru illa 100 pera anupunalum adippom Pongalukku
1	Chekka Chivantha Maha Padam ! Kudos to Mani Sir & Team !
1	My fav directer athu eno teriyala kadhal konden, 7g,puthupetta,mayakkam enna, 1000il 1van, intha movie la first chinna vayasula pakkum  pothu yar da ithu psycho director nu sonnen aana,ipo avoroda padanghala repeated mode la pathu2, ivar mathiri yarumae padam edakkamudiyathu nu, ipo intha director mela na kadhal konda psycho va maari irukken, nxt NGK aaga marana waiting.......selvaragavan sir
3	Super star ah kalaichadhu yaarukella pudichadhu...... Hit a like  ..  eagerly wait for this movie....
1	படம் வெற்றியடைய வாழ்த்துகள்...  திரையில் காண ஆவலாக காத்திருக்கிறேன்...  இயக்குனர் மற்றும் தயாரிப்பாளருக்கும் நன்றிகளும், வாழ்த்துக்களும்...
1	National award ah book pannunga ppaaa
3	Unaku yaravadhu pazhaya friend irkangala.... Nambadha... Epic
1	Ha ha verithanam thalaivaaaaa verithanamaaana w8ing.....
1	Superstara ippadi vachu seiveangananu naan ethirpaakavae illa🤣🤣 Vera level trailer
2	2.04 .Rajini ah serupala adicha Maari irundhuchu
1	Ethu short film story dhana keka beka keka beka.....Same story nalla irukm
2	சில கேடு கெட்ட அரசியல்வாதிகள் தன் சுயநலத்துக்காக விதைத்த வினை இன்று அனைத்து சாதியினரையும் தாழ்த்தப்பட்ட இனத்துக்கு எதிராக அணி திரட்டி இருக்கிறது. நான் சாதியவாதி அல்ல ஆனாலும் ஒரு பெண் குழந்தையின் தந்தையாக இந்த படத்தை ஆதரிக்கிறேன்.
1	gethu katuvomla thalapathy fans....   therika viduvomla
1	are you virgin scene iruka
1	hahahaha. padam vera lvl la vara pothu thalaiva
2	Ada pongada pora pokka paatha NGK teaser ku views, likes kuda varathupola
0	Bahut din baad singham loota re
1	Trailer super ra than da iruku ....
1	Last la vara Black Dress.. pa chancey illa
1	this look is beutifull thalivaaaaaaaa always one next bhaasha
0	Back to back 3days ah sema njoy
1	Multi star MASSSSSSS...... idhuke padam pakalam.....
1	Agamudayan marudhu pandiya sagothara kulam saarbaga vaalthukkal
1	Maththa sports kotukkura importance kabbadi kkum thanga please
3	Rajni sir hit like
1	I Love you surya Annan NGK  Maas
3	Arun vijay character la naraya suspense eruka mari theriyuthu
4	21 am nootrandula idhukapuram indha maadhiri padam varumaana doupt dhan.en friends 100 pera indha padathukku na koopittupovan sathiyam
1	pettttaaaa trailor semmayo semmma.pakkkaaa massss by thalapathy fan
4	Tamil nadu la ivlo jathi irukunu kila pathutha theriyu but ellaru na oru Tamilan Indian nu ennaiku solramo annaiku tha Namma nadu vurupudu anyways Tamilan ah movie ku valthukal
1	Thaladiehardfans,    Lets give a like for Nerkonda Paarvai
3	K A A P A A N
4	Annan kidukki Trailer Marana  Mass Annaa ummaaa waiting for December 16
3	Inime intha padathula nadicha hero va super star ra ethukita than intha padathu ku neenga kodukura mariyathai. Pada tha kudumpathoda poi theatre la parunga. Culture ra meetu edukura intha mari padatha atharicha adutha thalai murai nala irukum kudumpa manam pogama irukum
2	Trailer dura 2min... Aana adhukula 76 dislike... Pakamalaya dislike poduranu...
3	பிஜேபி தயாரிப்பு சினிமா வா. மதவாத நெடி அடிக்கிறதே
1	Tik tik tik trailer idhavade superaa irukku....
1	Wow   Super Star  RajiniKanth Fan's  like Vesukondi   ట్రైలర్ అదిరింది
1	K.V aanandh sir vera level pannirukinga
2	Antha 11K dislikes...adichu underwearude odi vittiduven....
1	begil tralier la pathutu vatha thala pullaigo like podunga
1	Panniyum mannium thotta vettanum Sema triler
1	varsan varsan vaa varsan vaa Bairava waiting
4	சாதி நம் அடையாளம் அதை மறக்கவும் முடியாது மறுக்கவும் முடியாது
1	Aaathaadi ith namma batman maathiri irikk
1	Str please odamba matum konjam kami panunga,inum vera lvl ah irupinga
0	Kangana you look very good
3	KEEP WATCHING NO1TRENDING ON THE WAY
3	NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK NGK
1	Ithu short film kaka puka story nu ethana peruku therium..
3	Hip hop adhi  youth sensation nu solravunga like podunga
3	ΜΞŘ Δ ΞŦ ŦΔ VΔŘỮgΞŘΔŁ ....ŦĦỮŘØРΔŦĦΞ.....
1	Make it as 1M likes as soon as possible
1	Brother padam varattum enno selavula 100 perayachi na  thiyattarukku kuttitu poven...
1	Oruthar mela irukura visuvasathuku innoruthara yen asinga paduthiringa i think intha dialogue ellam fans kum suit agum
2	Dei Antha Paravaya paathale mersal ah irruku da
0	hindi me kab aayega ab wait nhi ho rha h
1	Surya anna vera level hero da
3	ஒரு ஜாதி ய மட்டும் குத்தி கட்டுகிறார் அப்படி இன்ன என் ஊர் ல இருக்கும் கீழ் ஜாதி யன வன்னியர் களுக்கு எங்க பெண்ண தெட்ட ஒத்த உன்ன வெட்டுவேம் டா என்ன kuthi comments pandringa ipo thearithu eagaluku baiyathinganu
1	Trailer 10 million views kku mela varumnu solravanga like podu
1	Rangaraj pandey dummy piece   Thala munnadi
1	ஜெயம் ரவி ஒரு அருமையான நடிகர். படம் வெற்றி பெற வாழ்த்துககள்.... படம் ஹிட் தான் உறுதி......
1	bgm terikkuthu ghibran   from 1:05
2	Unlike pannava ava amma Ellam item tha
1	padam eppa release date iam waiting ... PDF theriga vidurum.... kumbakonam
1	படத்துக்கு மரண வெயிட்டிங். மோகன் அண்ணா நீங்க வேறலெவல்.
4	Kaalaa movie rain fight scene la rajni umbrella thookkura scene idhula jayam ravi ditto... Anyone identified ?
1	Climax la vara bgmku Anna nadathu varathu marana massss
1	சிவகங்கை சீமையின் தேவர் பேரவை சார்பாக வெற்றி பெற வாழ்த்துக்கள்
1	Viswasam 17m view 3days ..petta 17m views 7 days....
1	Ilaiya raja sir fans like here
1	Sourashtra samuthaayam saarbaaga padam vetri pera vaalthukkal...
1	Thala amasing thala thala thala thala
0	Ye amma hai ya chhota bheem ki chutki
1	marana mass thala vera level  ponga
4	மணிரத்னம் - செக்கச்சிவந்த வானம் அட்லி - செக்கச்சிவந்த மேகம் (புரிஞ்சவன் பிஸ்தா)
2	inga ore oru super star dhan,,,adhu enga thalaivar mattum dhan
2	உதயநிதிய தவிர பாக்கி எல்லாரும் frame ல merge ஆவுறாங்க  அவன மட்டும் avoid பண்ணிருக்கலாம்... But we know what Mysskin is... Let's hope for the best.
1	Ayyyo thalaivaaaaaa.... Padam vera level  ....... Asurathanama sutharan ... Oru oru scene vandhutu vandhutu podhu
1	Music & trailer mass ahh irukku
2	Atchi varathu irukatum intha padathuku vasool varuma
4	Still very fresh after Bigil Trailer....
1	Teaser paatha entha mathri movie nea sola mudiyala.. but yetho puthusa try pantranga kantipa vera level la irukum...
1	Final dialogue semma ...I am vijay fan ... Trailer semma mass
4	91k views but 118k likes
1	ஈரோடு வன்னியர் சங்கம் சார்பாக திரௌபதி படம் வெற்றி பெற வாழ்த்துக்கள்
1	Surya annan + Lalettan Marana masssssssssss Very nice
3	thambi mela irukkanavum,keela oru naal varuvaan.....
2	"ada paavigala subtitle LA sammandham illa podraanga ""allu adhigam"" Ku pee in his pants nu varudhu"
1	Oru nalla padathukku Namma majority katitoom
1	ayyooo thalaivaaaaa I love you  wow ??? awsomeeee
2	Ena etho paithiyakara padam pol irukku ..ithula naraiya peru siriciten vera solraanuga...ithula sirikkirakku ena da irukku avana paatha paavam ah tha irukku ithenna  YouTube comment section ah illa mental hospital ah nu therila  Santhanam dialogue version:*ethuku vantirukenu theriyama neja paithiyakarankalava maaritanagalo*
4	trailer kandittu pedi akunnu malayalathil comment ittathukondu pongala kuravayirikkum
1	Indha trailerkku dislike pandra anils ahh marundhu adichi kollunga da
2	ஹன்சிகா ஸ்கூல் ஸ்டுடென்ட்டா வந்தாள். ஸ்ருதி காலேஜ் ஸ்டுடென்ட்டா வந்து லவ் பண்ணுவ
1	Last dialogue kettuttu poi thooku Matti thongungada🤨
1	Naan vijay fan than but Intha trailer Pakka mass
2	Irukku namakku vera level enjoyment irukku  Trailer eh summa therikka viduthu
1	Super trailer. Love Frm Assam for vikram sir
1	கொங்கு நாட்டின் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்
1	Comedy ah iruntha samaya irukkum...But arasiyal nu ulla poonthuta nalla poittu irukkum pothe slow feeling kandipa varum..
1	mokka trailer semma joke name bhairava oh! hi chellam bhairavi
2	Shankar sir enna da panni vachi irrukaru nee movie da idhu
0	Film kamal ki lag rhi h
4	Tamil Short film onnu irukula ithe maathiri!
1	Indheee oru padam poodhum thalaivaaaa.... Naaan ungaleee marupadiyum parthutheeee.....
1	Sema Vera level pa chance aye illa
1	Last dialogue suit for all fans
3	The king MANIRATNAM .... Palaya record ah eduthupaaruda....
0	Aadhi chettan uyir   from Kerala
1	Ghibra's mind blowing bgm...since papanasam thoongavanam saaho and now kadaram kondan
1	arunraja voice and lyrics semma  vijay Anna semma mass !!!!!!
1	best trailer never ever give up
2	Edu ena da Amma ku vanda sodana
4	Evlo naal thaan da ippadi alaiya poringa?! Avan jaadhi ivan jaadhi nu...mothathula evanum manushan ah illa...! Feeling sad.   Note: udanae thookittu varaadhinga da naan keel jaadhi ku support pannuraen nu...avanungalaiyum sethu thaan solluraen.   Konjamaavadhu ellarum thirundhi vaalunga da🤦‍
0	checkout full movie review
1	Ennada puratchi thalaiviya kaaata sonna Deepa babyma va kaatringa
1	Awesome trailer pinnitaru vijay anna vijaykumar..
1	Thalaiva ni vera level en theivamayyy en uyire surya anna love u Aanna.....
1	Mankatha la start panni nerkonda parvai varaikum solt and pepper get up
4	Ithu reel lu sarkar real lu
1	Thalaiva sema looks...... I love str
2	comedy aa irukku paa GROW up Guy's
1	தீரன் சின்னமலை கவுண்டர் பேரவை சார்பாக வரவேற்கிறோம் ..    வாழ்த்துக்கள்
1	Marana waiting Surya Anna mass Yuvan Shankar Raja BGM Vera level...masss
1	Pandey and Thala argument  Super thala nadakakuduthu
4	Sarkar 5 hours =.1 millions likes
3	chance ila.. rajini arasiyal seen... ithukkagave itha padathai parkkanum... Thayavu seithu intha seen ah cut panathinga....
1	THALA ellame masss just waiting for ur film mass .dislike panravangaluku ellam koncham kuda rasanaye illa. THALA always liked by all
4	Love u thalaivaaaaaaa avangala aarani Anastasia's Alabama and Anastasia's
1	Thalaivaa Thalaivaa Thalaivaa Thalaivaa Thalaivaa Thalaivaa Thalaivaa Thalaivaa Thalaivaa Thalaivaa
1	keerthi da voice nala erukaa friends
1	Nadipin Nayagan Suriya Love from Malaysia
1	Antha 43 k dislike Vijay fan ha than Da erupan
2	Superuuuuuuuu. Mannu and Ponnu kai Vecha vettuvom
3	Nearing 13M views next target 15M views
1	Unmaya sollununa Thala  vera level
2	enna katha endum puriyalla. mokka padamathaaan irukkummmmmm
0	I am 90s kids very very very very very very very happy
1	Waiting eagerly Mohan vanniyar Kula sathriyan
3	Karthik Sir Pudikum Solurvanga Like Podunga Frds
2	vishal eavlo paravala pola...suriya ipadi adikararea!!!! dai indhu hand or any iron rod....andhara padam mathri eadukaragalea!!! ena koduma ji idhu
3	Viswasam trailer parthutu nera inga varavungala hit likes
1	திருச்சி மாவட்டம் சோழிய வெள்ளாளர் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள்
2	ellathukkum padam edukkuringaleh sir kudikkira appakalala avashttha padura pettha ponnunga avashttha paduratha ea oru padama edukka mattakkuringa
1	Nalla irukku trailer Semmma dialog delivery Makkal Selva  Waiting for uu
3	Padam release agamal poga vazhthukkal.. Uzhaikum makkalai thavaraga kattum ipadam veliyagadhu...
1	Manitha kadavul ajith kumar  Kadhal mannan Ajithkumar  Ultimate star  ajithkumar
3	Kekka bekka short film to feature film
1	கூத்தாடி ரசினி  இந்த காட்சி மிக அருமை    இயக்குனர்க்கு வாழ்த்துக்கள்
1	Vijay sethupathi fans hit like here
4	YOU WILL SEE MY RAGE' RAGE  - violent uncontrollable anger
3	Soori Joke   Okay    =      like   Mokka =  comment
4	Roshan mask potutu vantu hero nu sonna nambirvomaa
1	Epdi thalaiva ipdi I love u ur style
2	Inga comment panadhula yaarumea Ponniyin Selvan padichadhu illa pola....
1	1st day for Selva, Surya & U1
1	Krish 2 + Dhoom 2 = Hero
2	Oru abaliyaa irrunthaa  anthaa Marii ponugalla maathii kattu daa pappoo ...
1	ட்ரைலர் வேற லெவல் சூர்யா அண்ணன் நடிப்பு  திறமை  வேற லெவல் கெத்து
4	Vera Level Thalaiva, North Side la Ellarume Jathi Pera Pinnadi Pottukuranuga Namba Yen Poda Kudathu Nambala Enna Illicha Vaya. Jathi Vekko Illa Aathu Tha Namba Munnorgaloda Aadayalam Aatha Eppothum Vida Kudathu. Jathi Peru Avanga Avanga Senja Thozhilala Vachi Vanthathu Aathu Namakku Romba Mukkiyo Eppothum. Sathriya Vamsam.
4	RAJINI LOOKS GOOD BETTER THAN VISWASAM AJITH MAMA
1	உலகமே அதிர போகுது U-Tube Record-ஐ பார்த்து
1	DRUVANACHATHIRAM Release aayo , arkenkilum ariyumoo??
1	Nallaa Thala Thala nu irukaru ajith..
1	Teaser Marana Mass #NGK #Kaappaan 2019 namaku sema varsam
1	Karthi anna dialogue delivery class masssss
1	எனக்கு என்ன சொல்றதுனே தெர்ல!  காபி சொல்லுங்க!  Thala Rocks!
1	Pandaee.... jii neega yepa padau nadika vantheenga.....
1	காப்பான் திரைப்படம் வெற்றிப்பெற தளபதி விஜய் ரசிகர்கள் சார்பாக வாழ்த்துக்கள்
1	Inimey paruda youtupe trending 1 vandheuchu ela
3	Comment la periya pudungi madiri jaadi name ah podra pudingigala.....Apdi Enna peruma miru ? British vanda apo oombitu daney erundeenga
4	மண்ணும் பொன்னும் ஒன்னா அப்போ விலை அதிகமா கொடுத்தா ரெண்டையும் வித்திருவிங்களா
1	Frankly saying STR dha mass and weightuuuuuuuuu
4	Innum youtube le sarya view panne mudiyale bairavaa teasere
1	Nada mokkaya iruk  Kaala kabali Mathiri oruk
1	”நா யாருங்குறத நா முடிவு பண்றதில்ல; என் எதிர்ல நிக்குறவங்கதான் முடிவு பண்றாங்க. நண்பனா? எதிரியா?னு.”  அசத்தல் வசனங்கள், சண்டைக் காட்சிகளுடன் ...... விவேகம்
1	Thala Thala Thala Thala Thala!!! Thala  Enga Uyir pola!!!
1	Idhu thaan original kola mass music
